Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
k assis sur genou;2;S-33.71;S95.69;S-5.67;S-20.62;M;M;S0.15;S0.38;S23.08;S-3.82;S8.66;PM;PM;S-36.88;S-92.88;S2.77;S-8.4;M;M;S10.15;S5.14;S-21.32;S10.24;S8.13;PM;PM;S0.48;S42.07;S-1.98
toto;1;L-36.79;L94.37;L-5.14;L-24.92;M;M;L-13.64;L23.26;L20.7;L7.43;L-45.32;L123.38;L65.36;L-51.56;L-94.11;L3.03;L-11.65;M;M;L-20.18;L0.84;L-21.14;L-20.7;L-38.11;L123.03;L64.84;L-29.67;L48.31;L15.6
toto;0.5;L-43.21;L98.95;L-5.32;L-32.75;M;M;L-6.89;L23.26;L21.93;L14.2;L-51.82;L123.47;L65.54;L-59.56;L-90.95;L2.59;L-19.82;M;M;L-15.96;L13.49;L-21.32;L-20.18;L-43.03;L122.68;L64.13;L-28.0;L50.86;L-1.19
toto;0.5;L-45.05;L90.68;L-5.32;L-40.57;M;M;L-17.74;L22.67;L21.05;L20.79;L-48.31;L123.56;L66.07;L-65.01;L-100.62;L5.93;L-9.1;M;M;L-15.52;L22.99;L-21.05;L-20.44;L-45.32;L122.95;L64.13;L-20.7;L46.02;L0.13
toto;1;L-79.25;L95.08;L-5.76;L-5.32;M;M;L-16.57;L22.67;L8.57;L7.69;L-53.76;L123.74;L65.98;L-75.47;L-99.47;L2.68;L-23.08;M;M;L-4.88;L23.69;L-6.55;L6.02;L-55.6;L122.68;L64.13;L-15.34;L50.59;L-4.88
toto;1;L-79.87;L94.55;L-5.76;L-6.02;M;M;L6.3;L23.26;L20.7;L0.84;L-35.12;L122.86;L65.36;L-76.35;L-100.0;L2.15;L-24.13;M;M;L25.71;L11.12;L-20.7;L8.13;L-40.48;L123.65;L64.84;L-16.22;L50.77;L4.18
