Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
toto;1;S-45.32;S84.07;S90.51;S-73.8;M;M;S-22.43;S12.4;S24.75;S21.32;S15.69;S-4.88;S-14.55;L-128.57;L-69.3;L-9.45;L-106.07;M;M;S-22.73;S1.1;S1.1;S-20.53;S-19.82;S101.67;S9.45;S6.9;S40.13;S48.22
toto;1;S-37.58;S83.89;S90.51;S-77.85;M;M;S-12.46;S15.34;S23.52;S20.97;S15.78;S-4.97;S-14.55;L-89.63;L-47.93;L-7.34;L-88.75;M;M;S-22.46;S-3.21;S0.66;S-20.0;S-19.65;S101.85;S9.27;S18.07;S30.55;S23.78
toto;1;L-27.65;L104.9;L86.02;L-88.13;M;M;S-8.94;S25.01;S10.33;S20.18;S11.03;S3.21;S-14.55;L22.81;L-58.22;L80.66;L-65.89;M;M;S-13.67;S-12.35;S0.04;S-19.47;S-19.65;S102.29;S9.01;S14.99;S-4.35;S-28.44
toto;1;L-29.58;L96.81;L47.69;L-56.75;M;M;S-8.65;S25.01;S10.33;S20.09;S11.12;S3.21;S-14.55;L23.08;L-72.64;L43.74;L-24.75;M;M;S-13.58;S-12.44;S-0.31;S-19.65;S-19.65;S102.46;S8.84;S14.99;S-4.35;S-28.79
toto;1;L3.3;L61.21;L47.6;L-51.38;M;M;S-8.36;S25.01;S10.24;S20.0;S11.12;S3.21;S-14.55;S16.48;S-85.82;S-5.67;S-5.49;M;M;S-13.58;S-12.62;S-0.66;S-19.82;S-19.65;S102.46;S8.57;S14.99;S-4.35;S-29.14
toto;1;L46.02;L64.37;L47.6;L-64.92;M;M;S-8.06;S25.01;S10.24;S19.91;S11.12;S3.3;S-14.55;S16.31;S-85.91;S-5.67;S-5.23;M;M;S-13.49;S-12.44;S-1.1;S-19.91;S-19.65;S102.46;S8.31;S14.99;S-4.35;S-29.49
main droite posee;1;L51.47;L85.47;L47.34;L-52.79;M;M;S-7.77;S25.01;S10.51;S19.47;S11.12;S3.3;S-14.55;S15.96;S-86.26;S-5.58;S-4.88;M;M;S-13.41;S-12.62;S-1.71;S-19.74;S-20.35;S119.25;S7.87;S14.73;S-4.35;S-30.99
toto;1;L51.65;L85.47;L47.16;L-52.88;M;M;S-7.48;S25.01;S10.51;S19.12;S11.12;S3.47;S-14.55;S15.96;S-86.26;S-5.58;S-4.97;M;M;S-13.23;S-12.62;S-4.88;S-9.1;S-4.35;S93.41;S9.1;S14.37;S-4.35;S-31.69
toto;1;L57.63;L78.62;L16.84;L-41.45;M;M;S-7.18;S25.01;S10.51;S18.77;S11.21;S3.21;S-14.55;S16.22;S-86.26;S-5.58;S-5.05;M;M;S-13.23;S-12.35;S-5.14;S-9.63;S-4.09;S93.85;S9.1;S14.37;S-4.35;S-31.96
toto;1;L39.16;L79.76;L18.07;L-3.38;M;M;S-6.89;S25.01;S10.51;S18.33;S11.21;S2.86;S-14.55;S16.57;S-86.35;S-5.58;S-5.14;M;M;S-13.41;S-12.26;S-5.41;S-10.24;S-3.82;S94.55;S9.1;S14.37;S-4.35;S-32.4
bassin haut;1;S44.7;S70.7;S81.01;S2.77;M;M;S-11.58;S25.31;S11.21;S17.89;S11.12;S2.33;S-14.55;S17.01;S-86.44;S-5.58;S-5.32;M;M;S-13.93;S-12.18;S-5.58;S-13.23;S-2.51;S95.87;S9.36;S14.64;S-7.69;L-33.71
toto;1;S38.46;S67.45;S80.92;S-5.49;M;M;S-8.94;S25.89;S8.31;S-4.26;S8.66;S-4.88;S-14.55;S22.81;S-80.64;S-5.49;S-9.45;M;M;S-14.2;S-11.12;S-3.3;S-11.03;L-17.54;L103.96;S9.8;S14.02;S-7.69;L-29.23
toto;1;S29.14;S70.62;S81.01;S-5.67;M;M;S-5.43;S25.6;S2.77;S-10.77;S1.27;S-4.88;S-14.55;S30.64;S-74.92;S-5.49;S-15.16;M;M;S-14.9;S-9.01;S-4.53;S2.07;L-44.62;L115.74;S17.54;S4.18;S-7.69;L-19.38
pied;1;S28.97;S70.53;S80.92;S-5.32;M;M;S-4.55;S25.01;S7.43;S-1.71;S-7.96;S-1.71;S-14.55;S30.64;S-74.66;S-5.58;S-15.34;M;M;S-20.53;S-0.04;S0.13;S2.51;S-69.76;S117.67;S29.76;S2.59;S-6.73;S3.38
toto;1;S28.88;S70.53;S80.92;S-5.32;M;M;S-4.55;S25.01;S7.52;S-1.63;S-7.96;S-1.71;S-14.55;S30.64;S-74.66;S-5.58;S-15.34;M;M;S-20.53;S0.04;S1.54;S2.15;L-66.77;L109.23;S14.46;S2.59;S-6.64;S3.38
toto;1;S28.97;S70.44;S81.01;S-5.32;M;M;S-4.25;S25.01;S7.6;S-1.71;S-7.96;S-1.71;S-14.55;S30.64;S-74.66;S-5.58;S-15.34;M;M;S-20.53;S0.04;S0.66;S1.89;L-42.42;L58.68;S14.29;S2.59;S-6.64;S3.47
toto;1;S29.23;S70.44;S81.01;S-5.23;S-72.58;S-21.55;S-3.37;S25.6;S7.96;S-1.71;S-7.78;S-4.88;S-14.55;S31.25;S-74.75;S-5.58;S-15.25;S-3.67;S19.79;S-21.58;S0.13;S-4.09;S4.09;S-6.64;S-5.67;S-24.48;S2.59;S-8.04;S3.12
