Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
garde;1.0;S-35.47;S99.74;S33.54;S-29.05;S-120.09;S-63.2;S-9.53;S8.59;S20.18;S7.52;S8.31;P;S65.27;S-23.69;S-96.66;S-41.1;S-46.46;S-27.13;S-53.81;S15.08;S5.05;S-19.91;S6.11;S7.34;P;S64.22;S-1.1;S42.59;S-1.27
garde;1.0;S-32.22;S92.35;S50.15;S-138.86;S-121.55;S-28.59;S-9.82;S8.89;S20.35;S9.89;S10.15;P;S65.8;S-25.45;S-95.87;S-40.84;S-28.53;S-26.25;S-50.59;S14.11;S5.14;S-20.26;S7.25;S9.27;P;S64.31;S-1.36;S42.42;S-1.36
garde;1.0;S-29.49;S92.09;S50.42;S-137.98;S-119.79;S-28.01;S-10.12;S8.89;S20.35;S10.59;S11.03;P;S65.89;S-27.47;S-88.13;S-38.81;S-123.91;S31.82;S32.11;S12.97;S5.58;S-20.35;S7.87;S9.98;P;S64.31;S-1.01;S41.63;S-1.63
garde;5.0;S-19.38;S69.23;S57.19;S-103.34;S-104.25;S-89.88;S-6.01;S15.34;S20.35;S14.02;S13.67;P;S66.59;S-6.29;S-84.26;S-41.19;S-88.57;S32.11;S42.38;S22.46;S6.46;S-20.35;S10.59;S12.53;P;S64.57;S-0.22;S42.86;S-1.98
garde;2.0;S-19.38;S69.23;S57.19;S-103.34;S-104.25;S-89.88;S-6.01;S15.34;S20.35;S14.02;S13.67;P;S66.59;S-6.29;S-84.26;S-41.19;S-88.57;S32.11;S42.38;S22.46;S6.46;S-20.35;S10.59;S12.53;P;S64.57;S-0.22;S42.86;S-1.98
garde;1.0;S-35.47;S99.74;S33.54;S-29.05;S-120.09;S-63.2;S-9.53;S8.59;S20.18;S7.52;S8.31;P;S65.27;S-23.69;S-96.66;S-41.1;S-46.46;S-27.13;S-53.81;S15.08;S5.05;S-19.91;S6.11;S7.34;P;S64.22;S-1.1;S42.59;S-1.27
