Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
repos;1.0;S-91.82;S99.03;S29.23;S-37.41;S-111.0;S-102.49;S-6.89;S-7.83;S20.88;S1.8;S11.38;P;S64.92;S-79.16;S-87.87;S-39.87;S-71.6;S-32.4;S-25.07;S21.67;S6.9;S-20.79;S9.98;S10.51;P;S64.22;S0.75;S40.57;S-1.89
repos;1.0;S-88.66;S98.77;S29.49;S-37.23;S-108.65;S-101.91;S27.71;S-6.95;S20.97;S1.63;S11.91;P;S64.92;S-75.91;S-87.96;S-40.13;S-71.43;S-31.82;S-25.37;S24.92;S7.25;S-20.79;S10.77;S10.95;P;S64.22;S7.96;S34.95;S40.4
