Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
garde;1.0;S-91.82;S99.03;S29.23;S-37.41;S-111.0;S-102.49;S-6.89;S-7.83;S20.88;S1.8;S11.38;P;S64.92;S-79.16;S-87.87;S-39.87;S-71.6;S-32.4;S-25.07;S21.67;S6.9;S-20.79;S9.98;S10.51;P;S64.22;S0.75;S40.57;S-1.89
garde;1.0;S-93.32;S99.3;S29.23;S-37.14;S-111.58;S-102.49;S-6.6;S-7.83;S20.88;S2.07;S10.86;P;S64.84;S-73.27;S-68.18;S-30.64;S-80.57;S-31.82;S-25.37;S21.67;S6.29;S-20.79;S9.36;S9.89;P;S64.22;S0.4;S41.1;S-1.36
;1.0;S-93.23;S99.56;S29.49;S-36.79;S-115.4;S-104.25;S-6.89;S-7.83;S21.14;S2.33;S10.24;P;S64.66;S-30.9;S-95.34;S-40.13;S-25.27;S-24.49;S-55.87;S20.0;S5.67;S-20.62;S8.57;S9.19;P;S64.22;S-0.13;S41.89;S-1.01
;1.0;S-96.48;S100.26;S26.33;S-62.11;S-110.12;S-103.37;S-6.89;S-8.12;S20.97;S2.07;S10.86;P;S64.92;S-32.31;S-95.08;S-40.13;S-25.19;S-24.49;S-51.47;S22.29;S5.41;S-20.79;S9.54;S9.98;P;S64.22;S-0.22;S41.1;S-1.27
garde;1.0;S-33.1;S94.02;S42.24;S-27.56;S64.96;S-101.03;S-7.18;S-7.83;S21.05;S4.0;S9.27;P;S64.75;S-22.55;S-95.52;S-40.4;S-44.97;S-25.07;S-55.57;S16.04;S5.93;S-20.79;S7.52;S8.13;P;S64.13;S-0.22;S43.21;S-0.92
