Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
toto;1;L-117.23;L98.22;L6.02;L-1.36;L72.29;L22.14;L-0.44;L0.97;L25.54;L6.2;L-1.63;L119.78;L64.84;L-122.51;L-100.15;L-9.63;L1.54;L-74.34;L-61.44;L69.05;L1.1;L-27.3;L0.75;L-2.77;L119.87;L64.48;L-3.03;L51.82;L0.66
toto;1;L-118.81;L98.13;L6.81;L-2.42;L72.29;L29.18;L-0.44;L0.67;L25.54;L8.04;L-5.41;L119.78;L64.84;L-123.74;L-100.15;L-9.98;L1.45;L-74.34;L-61.44;L69.05;L1.1;L-27.21;L-1.19;L-6.64;L119.87;L64.57;L-3.12;L51.91;L0.66
toto;1;L-122.15;L89.34;L33.63;L-6.37;L71.7;L54.99;L-0.44;L0.97;L25.36;L10.95;L-11.12;L119.78;L64.84;L-128.04;L-95.49;L-45.05;L-0.75;L-74.34;L-61.73;L69.05;L1.1;L-26.33;L-3.91;L-12.79;L119.87;L64.48;L-2.86;L51.91;L2.42
toto;1;L-121.8;L75.36;L57.8;L-43.82;M;M;L-0.44;L0.97;L23.25;L17.27;L-24.75;L119.69;L64.84;L-132.88;L-75.71;L-73.54;L-42.86;M;M;L68.97;L0.75;L-22.64;L-9.54;L-26.77;L119.78;L64.48;L-2.07;L51.91;L2.86
toto;1.5;L-104.04;L64.37;L57.89;L-55.34;M;M;L-0.44;L0.67;L22.64;L17.71;L-25.71;L119.16;L64.84;L-118.55;L-63.76;L-81.45;L-55.25;M;M;L53.32;L0.57;L-21.85;L-9.98;L-27.91;L119.6;L64.48;L-1.54;L51.91;L3.3
toto;1.5;L-103.16;L56.46;L57.8;L-59.47;M;M;L-0.44;L0.67;L22.64;L18.07;L-26.86;L118.9;L64.84;L-118.46;L-56.11;L-82.07;L-59.65;M;M;L53.32;L0.57;L-21.85;L-10.33;L-29.14;L119.6;L64.48;L-1.54;L51.91;L3.47
mouv au bout;1.5;S-102.99;S47.93;S57.89;S-61.23;M;M;S-0.44;S0.67;S22.64;S18.51;S-28.0;S118.81;S64.84;S-117.05;S-43.45;S-81.89;S-64.22;M;M;S53.32;S0.84;S-21.85;S-10.77;S-30.46;S119.6;S64.48;S-1.63;S51.91;S3.47
mouv au bout;2;S-102.99;S47.93;S57.89;S-61.23;M;M;S-0.44;S0.67;S22.64;S18.51;S-28.0;S118.81;S64.84;S-117.05;S-43.45;S-81.89;S-64.22;M;M;S53.32;S0.84;S-21.85;S-10.77;S-30.46;S119.6;S64.48;S-1.63;S51.91;S3.47
mouv au bout;1;S-102.99;S47.93;S57.89;S-61.23;M;M;S-0.44;S24.43;S22.64;S18.51;S-28.0;S118.81;S64.84;S-117.05;S-43.45;S-81.89;S-64.22;M;M;S53.32;S0.84;S-21.85;S-10.77;S-30.46;S119.6;S64.48;S-1.63;S51.91;S3.47
mouv au bout;1;S-70.55;S64.31;S58.24;S-37.93;M;M;S-12.46;S-15.45;S22.64;S18.51;S-28.0;S118.81;S64.84;S-79.69;S-58.24;S-79.43;S-47.69;M;M;S5.85;S4.53;S-21.85;S-10.77;S-30.46;S119.6;S64.48;S-1.63;S51.91;S3.47
