Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
take me;1;S-59.74;S85.05;S27.74;S-27.82;S-24.49;S28.01;S0.15;S1.26;S0.4;S-0.04;S-11.21;S-0.66;S54.9;S-52.7;S-84.44;S-19.21;S-33.45;S25.07;S-3.96;S-17.98;S5.05;S-4.44;S3.56;S-11.56;S-1.19;S53.67;S-6.29;S-4.79;S-2.07
toto;1;S-52.62;S85.85;S2.59;S-28.53;S-31.23;S1.32;S0.15;S-0.5;S0.4;S-0.13;S-11.38;S-0.57;S54.29;S-48.04;S-90.95;S-0.92;S-28.88;S45.89;S1.32;S12.62;S5.23;S-5.14;S3.56;S-11.74;S-1.19;S53.49;S-6.2;S-3.74;S0.48
toto;1;S-92.79;S83.74;S11.21;S-28.7;S-20.09;S0.73;S0.15;S-0.5;S0.92;S0.04;S-4.88;S-0.57;S54.46;S-92.7;S-87.69;S-5.05;S-25.71;S25.95;S-0.44;S18.77;S8.48;S-4.97;S3.74;S-5.23;S-1.19;S55.43;S-9.89;S20.0;S2.59
toto;1;S-107.74;S82.24;S35.82;S-14.46;S-52.64;S23.31;S0.15;S-0.5;S0.66;S-0.04;S-4.79;S-0.04;S54.55;S-109.85;S-91.47;S-36.26;S-7.78;S42.96;S-12.76;S-0.84;S2.42;S-5.58;S3.91;S-5.49;S-0.22;S56.84;S-3.12;S49.71;S1.98
toto;1;S-121.8;S75.74;S30.81;S-25.98;S-46.19;S24.78;S0.15;S-0.21;S3.12;S1.98;S-55.96;S1.71;S76.7;S-134.29;S-92.7;S-41.54;S-6.64;S25.95;S-38.27;S-20.44;S2.68;S-1.19;S4.35;S-52.88;S-3.65;S77.67;S-2.86;S50.77;S1.19
toto;1;S-128.22;S86.81;S0.75;S-17.27;S-1.91;S22.14;S-0.44;S-1.09;S3.38;S7.96;S-91.21;S38.64;S49.8;S-132.7;S-86.73;S-6.9;S-11.3;S-6.89;S-8.65;S-17.8;S2.33;S-10.86;S3.38;S-94.81;S41.45;S45.05;S-3.91;S51.3;S-0.13
toto;2.0;S-89.54;S73.45;S13.05;S-38.2;S-0.44;S-7.18;S0.44;S-4.9;S0.4;S9.45;S-4.35;S-1.98;S2.42;S-104.92;S-81.89;S-38.29;S-16.22;S-0.15;S-11.29;S-21.49;S0.04;S-1.36;S-16.31;S-2.24;S-4.26;S-1.98;S-3.38;S-2.15;S-8.57
