Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
k fin bras;2;S-46.9;S68.18;S-0.66;S-101.32;S69.35;S58.5;S1.03;S0.38;S8.92;S-1.63;S6.2;PM;PM;S-31.52;S-78.11;S20.62;S-107.74;S-69.65;S-59.97;S23.69;S6.73;S-13.93;S12.97;S6.29;PM;PM;S-0.48;S45.85;S-0.84
k pulse;1;S4.7;S72.22;S2.07;S-102.11;S71.99;S59.09;S-2.49;S-2.84;S22.73;S8.66;S-44.0;PM;PM;S19.91;S-68.7;S10.07;S-114.68;S-66.72;S-55.57;S-20.7;S-0.66;S-21.76;S1.8;S-46.11;PM;PM;S0.92;S-3.91;S0.31
