Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
toto;1.5;L-103.16;L56.46;L57.8;L-59.47;M;M;L-0.44;L0.67;L22.64;L18.07;L-26.86;L118.9;L64.84;L-118.46;L-56.11;L-82.07;L-59.65;M;M;L53.32;L0.57;L-21.85;L-10.33;L-29.14;L119.6;L64.48;L-1.54;L51.91;L3.47
mouv au bout;1.5;S-102.99;S47.93;S57.89;S-61.23;M;M;S-0.44;S0.67;S22.64;S18.51;S-28.0;S118.81;S64.84;S-117.05;S-43.45;S-81.89;S-64.22;M;M;S53.32;S0.84;S-21.85;S-10.77;S-30.46;S119.6;S64.48;S-1.63;S51.91;S3.47
mouv au bout;2;S-102.99;S47.93;S57.89;S-61.23;M;M;S-0.44;S0.67;S22.64;S18.51;S-28.0;S118.81;S64.84;S-117.05;S-43.45;S-81.89;S-64.22;M;M;S53.32;S0.84;S-21.85;S-10.77;S-30.46;S119.6;S64.48;S-1.63;S51.91;S3.47
mouv au bout;1;S-102.99;S47.93;S57.89;S-61.23;M;M;S-0.44;S24.43;S22.64;S18.51;S-28.0;S118.81;S64.84;S-117.05;S-43.45;S-81.89;S-64.22;M;M;S53.32;S0.84;S-21.85;S-10.77;S-30.46;S119.6;S64.48;S-1.63;S51.91;S3.47
toto;1;L-109.58;L65.08;L62.29;L-56.84;M;M;L-0.15;L1.55;L25.45;L17.71;L-28.09;L119.16;L64.84;L-114.86;L-48.73;L-68.26;L-57.45;M;M;L67.38;L0.31;L-25.01;L-11.03;L-31.08;L119.69;L64.57;L-1.98;L43.74;L-3.65
toto;1;L-108.7;L80.73;L64.22;L-9.71;M;M;L-0.44;L1.85;L25.63;L14.64;L-24.92;L119.25;L64.84;L-110.29;L-74.48;L-60.26;L-22.29;M;M;L68.79;L0.66;L-26.95;L-10.42;L-26.51;L119.78;L64.48;L-0.4;L36.44;L-1.8
toto;1;L-75.21;L84.07;L64.13;L2.77;M;M;L-0.44;L1.85;L25.98;L10.59;L-11.91;L119.78;L64.84;L-86.99;L-75.54;L-56.66;L1.45;M;M;L43.65;L-9.89;L-27.38;L4.09;L-17.54;L119.96;L64.48;L3.21;L36.53;L-6.46
toto;1;L-70.11;L83.71;L64.13;L2.86;M;M;L-0.44;L1.85;L26.07;L2.33;L4.35;L119.78;L64.84;L-86.81;L-77.03;L-58.95;L1.36;M;M;L51.74;L-14.55;L-27.47;L14.2;L-1.1;L119.96;L64.48;L2.59;L36.53;L-7.69
toto;1;L-61.76;L81.96;L62.9;L-19.74;M;M;L-6.6;L23.55;L23.78;L1.89;L4.79;L119.87;L64.4;L-58.07;L-79.05;L-52.62;L-21.76;M;M;L46.2;L-1.1;L-25.89;L14.46;L-0.22;L119.96;L63.43;L-2.77;L34.51;L-3.56
toto;1;L-41.54;L83.89;L62.9;L-19.82;M;M;L-6.3;L20.62;L23.87;L1.63;L5.23;L119.78;L64.4;L-41.54;L-79.05;L-52.62;L-21.85;M;M;L28.44;L-2.07;L-25.98;L14.64;L0.13;L119.96;L63.34;L-2.51;L34.51;L-2.42
toto;1;L-28.62;L83.1;L62.9;L-19.82;M;M;L-7.18;L-6.36;L23.87;L1.63;L5.41;L119.78;L64.4;L-28.44;L-79.85;L-52.62;L-21.85;M;M;L13.67;L-0.13;L-25.98;L14.55;L0.4;L119.96;L63.34;L-2.59;L35.03;L-1.71
toto;0.5;L-27.56;L83.1;L62.9;L-19.82;M;M;L-5.13;L14.16;L23.87;L1.36;L5.76;L119.87;L64.4;L-27.74;L-79.76;L-52.53;L-21.76;M;M;L13.23;L-0.13;L-25.89;L14.81;L0.66;L119.96;L63.34;L-3.03;L34.95;L-1.54
k clavier;15;S-33.8;S98.59;S7.25;S-85.49;S85.48;S-9.82;S-1.91;S-14.28;S21.49;S2.07;S6.2;PM;PM;S-29.67;S-94.02;S-12.79;S-83.38;S-74.63;S-28.59;S15.87;S4.26;S-20.44;S5.76;S5.93;PM;PM;S-0.4;S42.86;S-0.75
k clavier1;1;S-33.8;S98.59;S7.25;S-85.49;S85.48;S14.52;S-1.91;S-14.28;S21.49;S2.07;S6.2;PM;PM;S-29.67;S-94.02;S-12.79;S-83.38;S-74.63;S7.48;S15.87;S4.26;S-20.44;S5.76;S5.93;PM;PM;S-0.4;S42.86;S-0.75
k clavier2;1;S-33.8;S98.59;S7.25;S-85.49;S85.48;S-30.94;S-1.91;S-14.28;S21.49;S2.07;S6.2;PM;PM;S-29.67;S-94.02;S-12.79;S-83.38;S-74.63;S-35.63;S15.87;S4.26;S-20.44;S5.76;S5.93;PM;PM;S-0.4;S42.86;S-0.75
k clavier1;1;S-33.8;S98.59;S7.25;S-85.49;S85.48;S14.52;S-1.91;S-14.28;S21.49;S2.07;S6.2;PM;PM;S-29.67;S-94.02;S-12.79;S-83.38;S-74.63;S7.48;S15.87;S4.26;S-20.44;S5.76;S5.93;PM;PM;S-0.4;S42.86;S-0.75
k clavier2;10;S-33.8;S98.59;S7.25;S-85.49;S85.48;S-30.94;S-1.91;S-14.28;S21.49;S2.07;S6.2;PM;PM;S-29.67;S-94.02;S-12.79;S-83.38;S-74.63;S-35.63;S15.87;S4.26;S-20.44;S5.76;S5.93;PM;PM;S-0.4;S42.86;S-0.75
k selfie;3;S-119.34;S77.49;S0.84;S-27.3;S-66.72;S-49.41;S-46.19;S-17.51;S21.23;S2.24;S6.55;PM;PM;S-34.42;S-95.96;S2.95;S-6.81;S-74.63;S-64.66;S14.46;S4.35;S-19.82;S5.85;S6.29;PM;PM;S-0.57;S42.51;S-1.89
int;1.5;S-17.36;S83.21;S55.34;S-91.47;S-90.76;S8.06;S-6.89;S-16.63;S21.14;S1.45;S8.4;PM;PM;S-31.78;S-98.42;S-44.09;S-25.89;S-74.34;S-19.21;S14.55;S4.44;S-20.7;S6.73;S8.13;PM;PM;S4.79;S38.55;S23.78
ext;1.5;S-28.26;S83.38;S-48.92;S-71.87;S-90.76;S8.94;S-8.06;S-16.63;S21.14;S0.92;S9.54;PM;PM;S-34.07;S-94.99;S2.68;S-7.43;S-74.34;S-61.44;S16.4;S4.7;S-20.7;S7.43;S9.36;PM;PM;S-5.67;S44.26;S-26.59
int;1.5;S-17.36;S83.21;S55.34;S-91.47;S-90.76;S8.06;S-6.89;S-16.63;S21.14;S1.45;S8.4;PM;PM;S-31.78;S-98.42;S-44.09;S-25.89;S-74.34;S-19.21;S14.55;S4.44;S-20.7;S6.73;S8.13;PM;PM;S4.79;S38.55;S23.78
ext;1.5;S-28.26;S83.38;S-48.92;S-71.87;S-90.76;S8.94;S-8.06;S-16.63;S21.14;S0.92;S9.54;PM;PM;S-34.07;S-94.99;S2.68;S-7.43;S-74.34;S-61.44;S16.4;S4.7;S-20.7;S7.43;S9.36;PM;PM;S-5.67;S44.26;S-26.59
int;1.5;S-17.36;S83.21;S55.34;S-91.47;S-90.76;S8.06;S-6.89;S-16.63;S21.14;S1.45;S8.4;PM;PM;S-31.78;S-98.42;S-44.09;S-25.89;S-74.34;S-19.21;S14.55;S4.44;S-20.7;S6.73;S8.13;PM;PM;S4.79;S38.55;S23.78
ext;1.5;S-28.26;S83.38;S-48.92;S-71.87;S-90.76;S8.94;S-8.06;S-16.63;S21.14;S0.92;S9.54;PM;PM;S-34.07;S-94.99;S2.68;S-7.43;S-74.34;S-61.44;S16.4;S4.7;S-20.7;S7.43;S9.36;PM;PM;S-5.67;S44.26;S-26.59
k assis;3;S-28.0;S97.69;S-6.11;S-17.1;S71.7;S31.23;S-8.65;S-11.06;S23.78;S2.77;S5.0;PM;PM;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-18.95;S5.23;S5.0;PM;PM;S0.0;S43.0;S-1.1
