Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
assis sur genou;3.0;S-28.0;S97.69;S-6.11;S-17.1;S71.7;S31.23;S-8.65;S-11.06;S23.78;S2.77;S5.0;S116.18;S64.75;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-18.95;S5.23;S5.0;S119.78;S64.84;S0.0;S43.0;S-1.1
anti;3.0;S-48.57;S54.46;S83.82;S-93.49;S86.07;S-45.6;S3.37;S-10.76;S20.09;S8.13;S8.31;S124.62;S65.54;S-40.04;S-62.99;S-70.37;S-90.15;S-75.22;S32.4;S13.41;S4.18;S-20.44;S8.04;S6.9;S123.3;S64.57;S0.4;S50.33;S2.77
toto;3.0;S-14.11;S-12.7;S57.45;S-52.09;S81.67;S59.09;S-2.79;S-9.88;S19.74;S9.19;S11.47;S124.53;S65.54;S-9.54;S11.65;S-75.47;S-45.58;S-59.09;S-61.14;S2.95;S4.18;S-20.53;S10.68;S9.01;S123.47;S64.57;S-2.15;S49.45;S-4.79
k avion;3.0;S-17.45;S-56.84;S88.13;S-11.21;S90.47;S24.49;S3.67;S-6.36;S20.53;S7.96;S11.65;S124.53;S65.8;S-21.58;S46.64;S-99.65;S-6.99;S-69.94;S-20.97;S10.77;S0.4;S-20.88;S9.45;S9.36;S123.47;S64.66;S2.51;S51.21;S-3.38
toto;1;S-21.49;S-43.47;S101.58;S-0.66;S74.93;S-19.21;S4.25;S-6.66;S20.0;S9.1;S12.0;S124.44;S65.8;S-18.07;S55.25;S-104.92;S-0.57;S-65.54;S5.43;S20.18;S-1.71;S-20.62;S10.15;S9.8;S123.47;S64.57;S1.54;S50.59;S-2.15
