Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
toto;1;L-27.47;L60.62;L20.26;L-58.15;L67.3;L62.02;L12.17;L22.67;L2.95;L18.07;L-77.93;L123.38;L65.45;L-49.89;L-45.05;L-13.41;L-111.6;L-49.41;L-28.3;L-14.9;L23.78;L-15.6;L2.15;L-81.63;L122.33;L64.13;L-23.69;L31.08;L-3.82
toto;1;L-31.6;L62.9;L29.32;L-45.76;L56.45;L66.13;L11.58;L22.67;L2.07;L17.27;L-77.05;L123.56;L65.54;L-58.77;L-75.12;L-13.41;L-73.27;L-65.54;L-50.59;L-15.34;L23.52;L-14.9;L2.07;L-80.57;L122.24;L64.13;L-24.22;L29.23;L-5.49
k bras gauche pose;1;L-28.79;L61.85;L24.4;L-48.31;L51.17;L65.54;L10.7;L22.67;L2.15;L17.27;L-76.88;L123.82;L65.54;L-85.67;L-91.3;L-3.91;L-1.8;L-69.35;L-67.01;L-15.69;L24.84;L-15.52;L2.51;L-80.57;L122.68;L64.13;L-24.04;L29.41;L-4.53
toto;2;L-20.09;L60.0;L-6.55;L-50.68;L91.94;L68.18;L0.15;L23.26;L-10.77;L5.49;L-85.85;L98.77;L65.27;L-60.97;L-90.33;L3.3;L-31.25;L-67.01;L-67.89;L-0.04;L9.54;L-19.21;L-5.85;L-83.91;L96.4;L63.08;L-1.98;L-3.56;L7.87
toto;1;L-20.7;L60.53;L-6.11;L-53.05;L91.06;L65.84;L-1.61;L23.26;L-3.38;L3.38;L-90.33;L117.67;L65.54;L-61.49;L-92.0;L2.86;L-32.31;L-68.48;L-64.66;L-3.38;L12.88;L-19.91;L-4.7;L-87.16;L112.75;L62.81;L-1.8;L6.2;L5.32
toto;1;L0.92;L62.55;L-28.35;L-132.62;L64.08;L-11.58;L-1.91;L23.55;L-3.82;L3.03;L-91.21;L116.97;L66.15;L-63.08;L-90.95;L3.38;L-34.42;L-66.72;L-63.78;L-2.51;L14.55;L-20.88;L-5.85;L-88.57;L113.89;L63.16;L-1.36;L7.34;L8.13
toto;1;L-46.29;L31.6;L7.08;L-114.15;L50.59;L20.97;L-6.01;L20.62;L-2.68;L0.66;L-90.95;L118.46;L65.98;L-68.26;L-89.8;L3.47;L-37.58;L-68.48;L-61.73;L-8.84;L-4.35;L-20.7;L-7.25;L-89.36;L114.77;L63.34;L-1.36;L9.45;L9.36
toto;1;L-80.48;L83.21;L3.82;L-21.67;L73.46;L49.12;L-5.13;L21.5;L-2.86;L-1.1;L-91.3;L119.78;L65.98;L-68.09;L-88.75;L2.77;L-38.46;L-68.48;L-60.56;L-18.15;L-19.12;L-20.7;L-6.9;L-89.36;L115.47;L63.34;L-1.63;L10.33;L9.01
toto;2;L-46.81;L80.48;L-15.34;L-12.53;L86.66;L61.44;L1.32;L23.26;L5.76;L-8.4;L-48.66;L72.57;L65.89;L-53.85;L-94.73;L-13.41;L1.01;L-72.87;L-76.98;L-3.47;L-6.37;L-9.19;L-6.64;L-38.29;L62.99;L63.16;L-2.33;L-3.91;L5.41
toto;1;L-53.23;L84.09;L-14.64;L-15.43;L103.67;L60.85;L1.03;L22.96;L3.74;L-1.98;L-71.16;L88.13;L66.15;L-51.12;L-96.13;L8.22;L0.57;L-79.03;L-80.5;L-19.91;L5.32;L-10.51;L-3.3;L-64.75;L81.45;L62.9;L-2.15;L-5.05;L0.84
toto;2;L-55.08;L83.12;L-14.64;L-16.92;L101.61;L62.9;L-0.15;L22.67;L20.09;L7.25;L-52.62;L116.26;L68.88;L-51.56;L-95.69;L8.04;L-0.92;L-77.86;L-82.26;L-21.49;L5.58;L6.64;L1.1;L-14.46;L77.23;L66.51;L-5.93;L46.55;L21.23
toto;2;L-56.75;L82.59;L-14.64;L-18.77;L99.85;L60.85;L14.81;L22.67;L18.07;L-1.71;L-69.93;L123.82;L68.62;L-50.59;L-94.46;L8.4;L-1.19;L-76.1;L-83.43;L-19.56;L5.23;L5.14;L4.62;L-65.1;L119.08;L64.66;L16.57;L36.62;L6.9
toto;1;L-84.88;L85.67;L5.67;L0.4;L84.9;L59.09;L12.17;L23.26;L18.15;L-1.98;L-71.78;L123.82;L68.26;L-71.52;L-98.24;L13.14;L-9.19;L-83.43;L-67.89;L-15.96;L4.79;L4.7;L3.91;L-67.21;L118.81;L64.66;L15.87;L38.99;L8.31
toto;1;L-59.91;L86.73;L-1.63;L-7.69;L77.57;L71.11;L7.77;L23.84;L14.02;L-1.71;L-68.26;L89.54;L65.63;L-46.37;L-90.42;L0.4;L-21.05;L-83.72;L-87.24;L1.36;L3.38;L2.86;L2.59;L-64.4;L84.44;L64.13;L6.73;L-5.05;L-3.12
k pose 2;1;L-56.22;L89.1;L3.47;L-44.7;L76.39;L65.54;L0.15;L23.26;L11.65;L-4.62;L-64.04;L77.23;L65.36;L-34.77;L-90.24;L9.01;L-56.4;L-84.02;L-84.31;L16.84;L8.75;L2.51;L2.07;L-59.91;L72.48;L63.69;L6.9;L-5.14;L-9.45
toto;1;L-56.66;L87.78;L2.51;L-46.99;L76.39;L63.78;L18.62;L-9.0;L11.38;L-5.76;L-63.78;L77.49;L65.8;L-33.1;L-90.42;L9.45;L-58.33;L-84.02;L-83.72;L17.89;L8.4;L2.86;L1.98;L-59.65;L71.87;L64.04;L6.64;L-5.23;L-9.27
toto;1;L-57.19;L87.52;L2.51;L-49.36;L75.51;L63.49;L8.06;L-8.12;L11.03;L-6.37;L-63.78;L77.05;L65.8;L-31.6;L-90.59;L9.89;L-59.74;L-84.02;L-84.02;L18.95;L8.57;L2.77;L1.8;L-59.65;L71.43;L63.96;L6.73;L-5.14;L-9.54
fin regard;1;L-57.54;L87.25;L2.51;L-51.74;L75.51;L62.9;L19.5;L-3.14;L10.77;L-6.99;L-64.13;L76.79;L65.8;L-30.29;L-90.77;L10.15;L-60.97;L-83.72;L-84.02;L20.0;L8.75;L2.42;L1.27;L-59.74;L70.81;L64.04;L6.64;L-5.14;L-9.63
descent;1;L-53.23;L89.45;L5.49;L-59.38;L76.1;L63.2;L-0.15;L23.26;L10.68;L-4.88;L-61.93;L70.29;L65.1;L-28.88;L-91.47;L11.74;L-69.23;L-84.02;L-84.6;L22.46;L9.45;L2.07;L1.27;L-57.71;L65.45;L63.69;L6.9;L-5.23;L-11.56
pause bisous;1;L-52.79;L89.63;L5.49;L-62.29;L75.51;L63.49;L-0.15;L23.26;L10.86;L-4.88;L-61.58;L68.97;L65.1;L-27.56;L-91.74;L12.26;L-71.52;L-84.31;L-85.48;L23.6;L9.71;L2.07;L1.01;L-57.36;L64.13;L63.43;L6.73;L-5.23;L-12.0
