Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
toto;1;L-122.51;L100.15;L9.63;L1.54;L74.34;L61.44;L0.44;L0.97;L27.3;L-0.75;L-2.77;L119.87;L64.48;L-117.23;L-98.22;L-6.02;L-1.36;L-72.29;L-22.14;L69.05;L-1.1;L-25.54;L-6.2;L-1.63;L119.78;L64.84;L3.03;L51.82;L-0.66
toto;1;L-123.74;L100.15;L9.98;L1.45;L74.34;L61.44;L0.44;L0.67;L27.21;L1.19;L-6.64;L119.87;L64.57;L-118.81;L-98.13;L-6.81;L-2.42;L-72.29;L-29.18;L69.05;L-1.1;L-25.54;L-8.04;L-5.41;L119.78;L64.84;L3.12;L51.91;L-0.66
toto;1;L-128.04;L95.49;L45.05;L-0.75;L74.34;L61.73;L0.44;L0.97;L26.33;L3.91;L-12.79;L119.87;L64.48;L-122.15;L-89.34;L-33.63;L-6.37;L-71.7;L-54.99;L69.05;L-1.1;L-25.36;L-10.95;L-11.12;L119.78;L64.84;L2.86;L51.91;L-2.42
toto;1;L-132.88;L75.71;L73.54;L-42.86;M;M;L0.44;L0.97;L22.64;L9.54;L-26.77;L119.78;L64.48;L-121.8;L-75.36;L-57.8;L-43.82;M;M;L68.97;L-0.75;L-23.25;L-17.27;L-24.75;L119.69;L64.84;L2.07;L51.91;L-2.86
toto;1.5;L-118.55;L63.76;L81.45;L-55.25;M;M;L0.44;L0.67;L21.85;L9.98;L-27.91;L119.6;L64.48;L-104.04;L-64.37;L-57.89;L-55.34;M;M;L53.32;L-0.57;L-22.64;L-17.71;L-25.71;L119.16;L64.84;L1.54;L51.91;L-3.3
toto;1.5;L-118.46;L56.11;L82.07;L-59.65;M;M;L0.44;L0.67;L21.85;L10.33;L-29.14;L119.6;L64.48;L-103.16;L-56.46;L-57.8;L-59.47;M;M;L53.32;L-0.57;L-22.64;L-18.07;L-26.86;L118.9;L64.84;L1.54;L51.91;L-3.47
mouv au bout;1.5;S-117.05;S43.45;S81.89;S-64.22;M;M;S0.44;S0.67;S21.85;S10.77;S-30.46;S119.6;S64.48;S-102.99;S-47.93;S-57.89;S-61.23;M;M;S53.32;S-0.84;S-22.64;S-18.51;S-28.0;S118.81;S64.84;S1.63;S51.91;S-3.47
mouv au bout;2;S-117.05;S43.45;S81.89;S-64.22;M;M;S0.44;S0.67;S21.85;S10.77;S-30.46;S119.6;S64.48;S-102.99;S-47.93;S-57.89;S-61.23;M;M;S53.32;S-0.84;S-22.64;S-18.51;S-28.0;S118.81;S64.84;S1.63;S51.91;S-3.47
mouv au bout;1;S-117.05;S43.45;S81.89;S-64.22;M;M;S0.44;S24.43;S21.85;S10.77;S-30.46;S119.6;S64.48;S-102.99;S-47.93;S-57.89;S-61.23;M;M;S53.32;S-0.84;S-22.64;S-18.51;S-28.0;S118.81;S64.84;S1.63;S51.91;S-3.47
mouv au bout;1;S-79.69;S58.24;S79.43;S-47.69;M;M;S12.46;S-15.45;S21.85;S10.77;S-30.46;S119.6;S64.48;S-70.55;S-64.31;S-58.24;S-37.93;M;M;S5.85;S-4.53;S-22.64;S-18.51;S-28.0;S118.81;S64.84;S1.63;S51.91;S-3.47
