Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
assis sur genou;1.0;S-28.0;S97.69;S-6.11;S-17.1;S71.7;S31.23;S-8.65;S-11.06;S23.78;S2.77;S5.0;P;Z;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-18.95;S5.23;S5.0;P;Z;S-3.03;S44.26;S62.2
assis sur genou;1.0;S-21.58;S83.12;S17.36;S-66.59;S-89.59;S0.73;S-8.65;S-11.06;S23.78;S2.77;S5.0;P;Z;S-26.68;S-91.74;S11.82;S-55.43;S75.22;S30.06;S15.16;S4.88;S-18.95;S5.23;S5.0;P;Z;S-1.36;S44.0;S65.89
assis sur genou;1.0;S-25.1;S80.22;S8.57;S-65.89;S-88.71;S-32.11;S-8.65;S-11.06;S23.78;S2.77;S5.0;P;Z;S-21.23;S-99.3;S13.41;S-96.04;S75.51;S44.13;S15.16;S4.88;S-18.95;S5.23;S5.0;P;Z;S-1.45;S44.0;S64.84
assis sur genou;1.0;S-26.86;S79.08;S7.78;S-60.44;S-89.0;S-30.65;S-8.65;S-11.06;S23.78;S2.77;S5.0;P;Z;S-12.0;S-99.21;S11.56;S-82.68;S76.98;S29.77;S15.16;S4.88;S-18.95;S5.23;S5.0;P;Z;S0.13;S44.09;S59.56
assis sur genou;1.0;S-23.08;S82.86;S3.56;S-71.52;S-44.13;S-31.52;S-8.65;S-11.06;S23.78;S2.77;S5.0;P;Z;S-9.27;S-100.18;S3.12;S-91.03;S23.9;S48.53;S15.16;S4.88;S-18.95;S5.23;S5.0;P;Z;S0.92;S44.0;S54.81
assis sur genou;1.0;S11.74;S53.05;S43.82;S-121.63;S4.25;S-33.58;S-8.65;S-11.06;S23.78;S2.77;S5.0;P;Z;S-9.89;S-100.09;S5.32;S-85.76;S24.19;S48.83;S15.16;S4.88;S-18.95;S5.23;S5.0;P;Z;S2.51;S44.0;S53.41
