Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
4 pattes;1.0;S-90.0;S90.0;S0.0;S0.0;S90.0;M;M;M;S20.0;S0.0;S-20.0;M;M;S-90.0;S-90.0;S0.0;S0.0;S-90.0;M;S15.0;S0.0;S-20.0;S0.0;S-20.0;M;M;S0.0;S60.0;S0.0
4 pattes;1.0;S-79.6;S91.38;S5.14;S-44.97;S97.51;M;M;M;S13.58;S8.84;S-53.93;M;M;S-72.04;S-90.24;S0.31;S-30.2;S-76.69;M;S28.79;S2.59;S-20.26;S-11.56;S-51.21;M;M;S3.12;S0.0;S4.09
