Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
k assis;1.0;S-28.0;S97.69;S-6.11;S-17.1;S71.7;S31.23;S-8.65;S-11.06;S23.78;S2.77;S5.0;S116.18;S64.75;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-18.95;S5.23;S5.0;S119.78;S64.84;S0.0;S43.0;S-1.1
k pose C3;3.0;S-79.69;S44.44;S50.95;S-114.51;S-80.79;S-28.59;S3.96;S-0.5;S20.62;S1.71;S15.08;S124.26;S65.19;S-58.51;S-24.57;S-26.51;S-127.96;S95.45;S12.76;S-6.02;S5.23;S-20.62;S13.05;S14.2;S123.21;S64.84;S1.1;S49.27;S-1.54
k pose C3;3.0;S-79.69;S44.44;S50.95;S-114.51;S-80.79;S-28.59;S3.96;S-0.5;S20.62;S1.71;S15.08;S124.26;S65.19;S-58.51;S-24.57;S-26.51;S-127.96;S95.45;S12.76;S-6.02;S5.23;S-20.62;S13.05;S14.2;S123.21;S64.84;S1.1;S49.27;S-1.54
k assis;3.0;S-28.0;S97.69;S-6.11;S-17.1;S71.7;S31.23;S-8.65;S-11.06;S23.78;S2.77;S5.0;S116.18;S64.75;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-18.95;S5.23;S5.0;S119.78;S64.84;S0.0;S43.0;S-1.1
